area_code,city,state,country,latitude,longitude,state_name
614,Hilliard,OH,US,40.0334,-83.15825,Ohio
614,Reynoldsburg,OH,US,39.95479,-82.81212,Ohio
614,Upper Arlington,OH,US,39.99451,-83.06241,Ohio
614,Westerville,OH,US,40.12617,-82.92907,Ohio
615,Brentwood,TN,US,36.03312,-86.78278,Tennessee
615,Franklin,TN,US,35.92506,-86.86889,Tennessee
615,Gallatin,TN,US,36.38838,-86.44666,Tennessee
615,Hendersonville,TN,US,36.30477,-86.62,Tennessee
615,Lebanon,TN,US,36.20811,-86.2911,Tennessee
615,Murfreesboro,TN,US,35.84562,-86.39027,Tennessee
615,Nashville,TN,US,36.16589,-86.78444,Tennessee
615,Smyrna,TN,US,35.98284,-86.5186,Tennessee
616,Forest Hills,MI,US,42.95947,-85.48975,Michigan
616,Grand Rapids,MI,US,42.96336,-85.66809,Michigan
616,Holland,MI,US,42.78752,-86.10893,Michigan
616,Kentwood,MI,US,42.86947,-85.64475,Michigan
616,Walker,MI,US,43.00141,-85.76809,Michigan
616,Wyoming,MI,US,42.91336,-85.70531,Michigan
617,Belmont,MA,US,42.39593,-71.17867,Massachusetts
617,South Boston,MA,US,42.33343,-71.04949,Massachusetts
617,Brookline,MA,US,42.33176,-71.12116,Massachusetts
617,Cambridge,MA,US,42.3751,-71.10561,Massachusetts
617,Chelsea,MA,US,42.39176,-71.03283,Massachusetts
617,Everett,MA,US,42.40843,-71.05366,Massachusetts
617,Milton,MA,US,42.24954,-71.06616,Massachusetts
617,Newton,MA,US,42.33704,-71.20922,Massachusetts
617,Quincy,MA,US,42.25288,-71.00227,Massachusetts
617,Somerville,MA,US,42.3876,-71.0995,Massachusetts
617,Watertown,MA,US,42.37093,-71.18283,Massachusetts
618,East Alton,IL,US,38.88033,-90.11122,Illinois
618,Belleville,IL,US,38.52005,-89.98399,Illinois
618,Carbondale,IL,US,37.72727,-89.21675,Illinois
618,Collinsville,IL,US,38.67033,-89.98455,Illinois
618,East Saint Louis,IL,US,38.6245,-90.15094,Illinois
618,Edwardsville,IL,US,38.81144,-89.95316,Illinois
618,Granite City,IL,US,38.70144,-90.14872,Illinois
618,O'Fallon,IL,US,38.59227,-89.91121,Illinois
619,Chula Vista,CA,US,32.64005,-117.0842,California
619,Coronado,CA,US,32.68589,-117.18309,California
619,El Cajon,CA,US,32.79477,-116.96253,California
619,Imperial Beach,CA,US,32.58394,-117.11308,California
619,La Mesa,CA,US,32.76783,-117.02308,California
619,La Presa,CA,US,32.70811,-116.99725,California
619,Lemon Grove,CA,US,32.74255,-117.03142,California
619,National City,CA,US,32.67811,-117.0992,California
619,Rancho San Diego,CA,US,32.74727,-116.9353,California
619,San Diego,CA,US,32.71533,-117.15726,California
619,Santee,CA,US,32.83838,-116.97392,California
619,Spring Valley,CA,US,32.74477,-116.99892,California
620,Dodge City,KS,US,37.7528,-100.01708,Kansas
620,Emporia,KS,US,38.4039,-96.18166,Kansas
620,Garden City,KS,US,37.97169,-100.87266,Kansas
620,Hutchinson,KS,US,38.06084,-97.92977,Kansas
623,Avondale,AZ,US,33.4356,-112.3496,Arizona
623,Glendale,AZ,US,33.53865,-112.18599,Arizona
623,Peoria,AZ,US,33.5806,-112.23738,Arizona
623,Sun City West,AZ,US,33.66198,-112.34127,Arizona
623,Surprise,AZ,US,33.63059,-112.33322,Arizona
626,Alhambra,CA,US,34.09529,-118.12701,California
626,Altadena,CA,US,34.18973,-118.13118,California
626,Arcadia,CA,US,34.13973,-118.03534,California
626,Azusa,CA,US,34.13362,-117.90756,California
626,Baldwin Park,CA,US,34.08529,-117.9609,California
626,West Covina,CA,US,34.06862,-117.93895,California
626,Duarte,CA,US,34.13945,-117.97729,California
626,South El Monte,CA,US,34.05195,-118.04673,California
626,Glendora,CA,US,34.13612,-117.86534,California
626,Hacienda Heights,CA,US,33.99307,-117.96868,California
626,La Puente,CA,US,34.02001,-117.94951,California
626,Monrovia,CA,US,34.14806,-117.99895,California
626,Monterey Park,CA,US,34.06251,-118.12285,California
626,South Pasadena,CA,US,34.11612,-118.15035,California
626,Rosemead,CA,US,34.08057,-118.07285,California
626,Rowland Heights,CA,US,33.97612,-117.90534,California
626,South San Gabriel,CA,US,34.04915,-118.09462,California
626,South San Jose Hills,CA,US,34.01279,-117.90478,California
626,Temple City,CA,US,34.10723,-118.05785,California
626,Valinda,CA,US,34.04529,-117.94367,California
626,Walnut,CA,US,34.02029,-117.86534,California
626,West Puente Valley,CA,US,34.05168,-117.9684,California
628,Novato,CA,US,38.10742,-122.5697,California
628,San Anselmo,CA,US,37.97465,-122.56164,California
628,South San Francisco,CA,US,37.65466,-122.40775,California
628,San Rafael,CA,US,37.97353,-122.53109,California
629,Brentwood,TN,US,36.03312,-86.78278,Tennessee
629,Franklin,TN,US,35.92506,-86.86889,Tennessee
629,Gallatin,TN,US,36.38838,-86.44666,Tennessee
629,Hendersonville,TN,US,36.30477,-86.62,Tennessee
629,Lebanon,TN,US,36.20811,-86.2911,Tennessee
629,Murfreesboro,TN,US,35.84562,-86.39027,Tennessee
629,Nashville,TN,US,36.16589,-86.78444,Tennessee
629,Smyrna,TN,US,35.98284,-86.5186,Tennessee
630,Addison,IL,US,41.9317,-87.98896,Illinois
630,North Aurora,IL,US,41.80614,-88.3273,Illinois
630,Bartlett,IL,US,41.99503,-88.18563,Illinois
630,Batavia,IL,US,41.85003,-88.31257,Illinois
630,Bensenville,IL,US,41.95503,-87.94007,Illinois
630,Bloomingdale,IL,US,41.95753,-88.0809,Illinois
630,Bolingbrook,IL,US,41.69864,-88.0684,Illinois
630,Carol Stream,IL,US,41.91253,-88.13479,Illinois
630,Darien,IL,US,41.75198,-87.97395,Illinois
630,Downers Grove,IL,US,41.80892,-88.01117,Illinois
630,Elmhurst,IL,US,41.89947,-87.94034,Illinois
630,Glen Ellyn,IL,US,41.87753,-88.06701,Illinois
630,Glendale Heights,IL,US,41.91031,-88.07174,Illinois
630,Hanover Park,IL,US,41.99947,-88.14507,Illinois
630,Lisle,IL,US,41.80114,-88.07479,Illinois
630,Lombard,IL,US,41.88003,-88.00784,Illinois
630,Naperville,IL,US,41.78586,-88.14729,Illinois
630,Roselle,IL,US,41.98475,-88.07979,Illinois
630,Saint Charles,IL,US,41.91419,-88.30869,Illinois
630,Streamwood,IL,US,42.02558,-88.17841,Illinois
630,Villa Park,IL,US,41.88975,-87.98895,Illinois
630,West Chicago,IL,US,41.88475,-88.20396,Illinois
630,Westmont,IL,US,41.79586,-87.97562,Illinois
630,Wheaton,IL,US,41.86614,-88.10701,Illinois
630,Woodridge,IL,US,41.74697,-88.05034,Illinois
631,North Bay Shore,NY,US,40.73621,-73.26262,New York
631,Brentwood,NY,US,40.78121,-73.24623,New York
631,Centereach,NY,US,40.85843,-73.09955,New York
631,Central Islip,NY,US,40.79065,-73.20178,New York
631,Commack,NY,US,40.84288,-73.29289,New York
631,Copiague,NY,US,40.68149,-73.39984,New York
631,Coram,NY,US,40.86871,-73.00149,New York
631,Deer Park,NY,US,40.76177,-73.32929,New York
631,Dix Hills,NY,US,40.80482,-73.33623,New York
631,East Northport,NY,US,40.87676,-73.32456,New York
631,East Patchogue,NY,US,40.76704,-72.99622,New York
631,Hauppauge,NY,US,40.82565,-73.20261,New York
631,Holbrook,NY,US,40.81232,-73.07844,New York
631,Huntington Station,NY,US,40.85343,-73.41151,New York
631,West Islip,NY,US,40.70621,-73.30623,New York
631,North Lindenhurst,NY,US,40.71427,-73.38151,New York
631,Medford,NY,US,40.8176,-73.00011,New York
631,Ronkonkoma,NY,US,40.81538,-73.11233,New York
631,Selden,NY,US,40.86649,-73.03566,New York
631,Shirley,NY,US,40.80149,-72.8676,New York
631,Smithtown,NY,US,40.85593,-73.20067,New York
631,West Babylon,NY,US,40.71816,-73.35429,New York
636,Ballwin,MO,US,38.59505,-90.54623,Missouri
636,Chesterfield,MO,US,38.66311,-90.57707,Missouri
636,O'Fallon,MO,US,38.81061,-90.69985,Missouri
636,Saint Charles,MO,US,38.78394,-90.48123,Missouri
636,Saint Peters,MO,US,38.80033,-90.62651,Missouri
636,Wildwood,MO,US,38.58283,-90.6629,Missouri
641,Marshalltown,IA,US,42.04943,-92.90798,Iowa
641,Mason City,IA,US,43.15357,-93.20104,Iowa
641,Ottumwa,IA,US,41.02001,-92.4113,Iowa
646,New York City,NY,US,40.71427,-74.00597,New York
650,Belmont,CA,US,37.52021,-122.2758,California
650,Burlingame,CA,US,37.5841,-122.36608,California
650,Daly City,CA,US,37.70577,-122.46192,California
650,East Palo Alto,CA,US,37.46883,-122.14108,California
650,Foster City,CA,US,37.55855,-122.27108,California
650,Los Altos,CA,US,37.38522,-122.11413,California
650,Menlo Park,CA,US,37.45383,-122.18219,California
650,Millbrae,CA,US,37.59855,-122.38719,California
650,Mountain View,CA,US,37.38605,-122.08385,California
650,Pacifica,CA,US,37.61383,-122.48692,California
650,Palo Alto,CA,US,37.44188,-122.14302,California
650,Redwood City,CA,US,37.48522,-122.23635,California
650,San Bruno,CA,US,37.63049,-122.41108,California
650,San Carlos,CA,US,37.50716,-122.26052,California
650,San Mateo,CA,US,37.56299,-122.32553,California
650,South San Francisco,CA,US,37.65466,-122.40775,California
651,Apple Valley,MN,US,44.73191,-93.21772,Minnesota
651,Cottage Grove,MN,US,44.82774,-92.94382,Minnesota
651,Eagan,MN,US,44.80413,-93.16689,Minnesota
651,Inver Grove Heights,MN,US,44.84802,-93.04272,Minnesota
651,Lakeville,MN,US,44.64969,-93.24272,Minnesota
651,Maplewood,MN,US,44.95302,-92.99522,Minnesota
651,New Brighton,MN,US,45.06552,-93.20189,Minnesota
651,Oakdale,MN,US,44.96302,-92.96494,Minnesota
651,Roseville,MN,US,45.00608,-93.15661,Minnesota
651,Shoreview,MN,US,45.07913,-93.14717,Minnesota
651,South Saint Paul,MN,US,44.89274,-93.03494,Minnesota
651,Saint Paul,MN,US,44.94441,-93.09327,Minnesota
651,White Bear Lake,MN,US,45.08469,-93.00994,Minnesota
651,Woodbury,MN,US,44.92386,-92.95938,Minnesota
657,Anaheim,CA,US,33.83529,-117.9145,California
657,Brea,CA,US,33.91668,-117.90006,California
657,Buena Park,CA,US,33.86751,-117.99812,California
657,Cypress,CA,US,33.81696,-118.03729,California
657,Fountain Valley,CA,US,33.70918,-117.95367,California
657,Fullerton,CA,US,33.87029,-117.92534,California
657,Garden Grove,CA,US,33.77391,-117.94145,California
657,Huntington Beach,CA,US,33.6603,-117.99923,California
657,Orange,CA,US,33.78779,-117.85311,California
657,Placentia,CA,US,33.87224,-117.87034,California
657,Santa Ana,CA,US,33.74557,-117.86783,California
657,Stanton,CA,US,33.80252,-117.99312,California
657,North Tustin,CA,US,33.76446,-117.79394,California
657,Westminster,CA,US,33.75918,-118.00673,California
657,Yorba Linda,CA,US,33.88863,-117.81311,California
660,Sedalia,MO,US,38.70446,-93.22826,Missouri
661,Bakersfield,CA,US,35.37329,-119.01871,California
661,Delano,CA,US,35.76884,-119.24705,California
661,Lancaster,CA,US,34.69804,-118.13674,California
661,Oildale,CA,US,35.41968,-119.01955,California
661,Palmdale,CA,US,34.57943,-118.11646,California
661,Santa Clarita,CA,US,34.39166,-118.54259,California
661,Wasco,CA,US,35.59412,-119.34095,California
662,Clarksdale,MS,US,34.20011,-90.57093,Mississippi
662,Columbus,MS,US,33.49567,-88.42726,Mississippi
662,Greenville,MS,US,33.41012,-91.06177,Mississippi
662,Olive Branch,MS,US,34.96176,-89.82953,Mississippi
662,Southaven,MS,US,34.98898,-90.01259,Mississippi
662,Starkville,MS,US,33.45049,-88.81961,Mississippi
662,Tupelo,MS,US,34.25807,-88.70464,Mississippi
667,Annapolis,MD,US,38.97845,-76.49218,Maryland
667,Arbutus,MD,US,39.25455,-76.69997,Maryland
667,Arnold,MD,US,39.03206,-76.50274,Maryland
667,Baltimore,MD,US,39.29038,-76.61219,Maryland
667,Bel Air North,MD,US,39.55429,-76.37309,Maryland
667,Bel Air South,MD,US,39.50506,-76.31977,Maryland
667,Carney,MD,US,39.39427,-76.52358,Maryland
667,Catonsville,MD,US,39.27205,-76.73192,Maryland
667,Columbia,MD,US,39.24038,-76.83942,Maryland
667,Crofton,MD,US,39.00178,-76.68747,Maryland
667,Dundalk,MD,US,39.25066,-76.52052,Maryland
667,Edgewood,MD,US,39.41872,-76.2944,Maryland
667,Eldersburg,MD,US,39.40371,-76.95026,Maryland
667,West Elkridge,MD,US,39.20705,-76.72692,Maryland
667,Ellicott City,MD,US,39.26733,-76.79831,Maryland
667,Essex,MD,US,39.30927,-76.47496,Maryland
667,Glen Burnie,MD,US,39.16261,-76.62469,Maryland
667,Lochearn,MD,US,39.34066,-76.72219,Maryland
667,Middle River,MD,US,39.33427,-76.43941,Maryland
667,Milford Mill,MD,US,39.34788,-76.76997,Maryland
667,Odenton,MD,US,39.084,-76.70025,Maryland
667,Parkville,MD,US,39.37733,-76.53969,Maryland
667,Perry Hall,MD,US,39.41261,-76.46357,Maryland
667,Pikesville,MD,US,39.37427,-76.72247,Maryland
667,Randallstown,MD,US,39.36733,-76.79525,Maryland
667,Reisterstown,MD,US,39.46976,-76.8319,Maryland
667,Salisbury,MD,US,38.36067,-75.59937,Maryland
667,Severn,MD,US,39.13705,-76.6983,Maryland
667,Severna Park,MD,US,39.07039,-76.54524,Maryland
667,South Gate,MD,US,39.129,-76.6258,Maryland
667,Towson,MD,US,39.4015,-76.60191,Maryland
669,Campbell,CA,US,37.28717,-121.94996,California
669,Gilroy,CA,US,37.00578,-121.56828,California
669,Los Gatos,CA,US,37.22661,-121.97468,California
669,Milpitas,CA,US,37.42827,-121.90662,California
669,Morgan Hill,CA,US,37.1305,-121.65439,California
669,San Jose,CA,US,37.33939,-121.89496,California
669,Santa Clara,CA,US,37.35411,-121.95524,California
669,Saratoga,CA,US,37.26383,-122.02301,California
669,Sunnyvale,CA,US,37.36883,-122.03635,California
678,Alpharetta,GA,US,34.07538,-84.29409,Georgia
678,Atlanta,GA,US,33.749,-84.38798,Georgia
678,Candler-McAfee,GA,US,33.72672,-84.27246,Georgia
678,College Park,GA,US,33.65344,-84.44937,Georgia
678,Douglasville,GA,US,33.7515,-84.74771,Georgia
678,Duluth,GA,US,34.00288,-84.14464,Georgia
678,Dunwoody,GA,US,33.94621,-84.33465,Georgia
678,East Point,GA,US,33.67955,-84.43937,Georgia
678,Forest Park,GA,US,33.62205,-84.36909,Georgia
678,Gainesville,GA,US,34.29788,-83.82407,Georgia
678,Griffin,GA,US,33.24678,-84.26409,Georgia
678,Kennesaw,GA,US,34.02343,-84.61549,Georgia
678,Lawrenceville,GA,US,33.95621,-83.98796,Georgia
678,Mableton,GA,US,33.81872,-84.58243,Georgia
678,Marietta,GA,US,33.9526,-84.54993,Georgia
678,Peachtree City,GA,US,33.39678,-84.59576,Georgia
678,Redan,GA,US,33.74538,-84.13158,Georgia
678,Roswell,GA,US,34.02316,-84.36159,Georgia
678,Sandy Springs,GA,US,33.92427,-84.37854,Georgia
678,Smyrna,GA,US,33.88399,-84.51438,Georgia
678,Tucker,GA,US,33.85455,-84.21714,Georgia
681,South Charleston,WV,US,38.36843,-81.69957,West Virginia
681,Huntington,WV,US,38.41925,-82.44515,West Virginia
681,Morgantown,WV,US,39.62953,-79.9559,West Virginia
681,Parkersburg,WV,US,39.26674,-81.56151,West Virginia
681,Weirton,WV,US,40.41896,-80.58952,West Virginia
681,Wheeling,WV,US,40.06396,-80.72091,West Virginia
682,Arlington,TX,US,32.73569,-97.10807,Texas
682,Bedford,TX,US,32.84402,-97.14307,Texas
682,Benbrook,TX,US,32.67319,-97.46058,Texas
682,Burleson,TX,US,32.54208,-97.32085,Texas
682,Cleburne,TX,US,32.34764,-97.38668,Texas
682,Euless,TX,US,32.83707,-97.08195,Texas
682,Fort Worth,TX,US,32.72541,-97.32085,Texas
682,Grapevine,TX,US,32.93429,-97.07807,Texas
682,Haltom City,TX,US,32.79957,-97.26918,Texas
682,Hurst,TX,US,32.82346,-97.17057,Texas
682,Keller,TX,US,32.93457,-97.25168,Texas
682,Mansfield,TX,US,32.56319,-97.14168,Texas
682,North Richland Hills,TX,US,32.8343,-97.2289,Texas
682,Southlake,TX,US,32.94124,-97.13418,Texas
682,Watauga,TX,US,32.85791,-97.25474,Texas
701,Bismarck,ND,US,46.80833,-100.78374,North Dakota
701,West Fargo,ND,US,46.87497,-96.90036,North Dakota
701,Grand Forks,ND,US,47.92526,-97.03285,North Dakota
701,Minot,ND,US,48.23251,-101.29627,North Dakota
702,Henderson,NV,US,36.0397,-114.98194,Nevada
702,North Las Vegas,NV,US,36.19886,-115.1175,Nevada
702,Paradise,NV,US,36.09719,-115.14666,Nevada
702,Spring Valley,NV,US,36.10803,-115.245,Nevada
702,Sunrise Manor,NV,US,36.21108,-115.07306,Nevada
702,Winchester,NV,US,36.12997,-115.11889,Nevada
703,Alexandria,VA,US,38.80484,-77.04692,Virginia
703,Annandale,VA,US,38.83039,-77.19637,Virginia
703,Arlington,VA,US,38.88101,-77.10428,Virginia
703,Burke,VA,US,38.79345,-77.27165,Virginia
703,Centreville,VA,US,38.84039,-77.42888,Virginia
703,Chantilly,VA,US,38.89428,-77.4311,Virginia
703,Dale City,VA,US,38.63706,-77.31109,Virginia
703,Fairfax,VA,US,38.84622,-77.30637,Virginia
703,Franconia,VA,US,38.78206,-77.14637,Virginia
703,Groveton,VA,US,38.76734,-77.0847,Virginia
703,Herndon,VA,US,38.96955,-77.3861,Virginia
703,Lake Ridge,VA,US,38.68789,-77.29776,Virginia
703,Leesburg,VA,US,39.11566,-77.5636,Virginia
703,Manassas,VA,US,38.75095,-77.47527,Virginia
703,McLean,VA,US,38.93428,-77.17748,Virginia
703,Mount Vernon,VA,US,38.71919,-77.10726,Virginia
703,Oakton,VA,US,38.88095,-77.30082,Virginia
703,Reston,VA,US,38.96872,-77.3411,Virginia
703,West Springfield,VA,US,38.77261,-77.22109,Virginia
704,Charlotte,NC,US,35.22709,-80.84313,North Carolina
704,Concord,NC,US,35.40888,-80.58158,North Carolina
704,South Gastonia,NC,US,35.2193,-81.20563,North Carolina
704,Huntersville,NC,US,35.41069,-80.84285,North Carolina
704,Kannapolis,NC,US,35.48736,-80.62173,North Carolina
704,Matthews,NC,US,35.11681,-80.72368,North Carolina
704,Monroe,NC,US,34.98543,-80.54951,North Carolina
704,Salisbury,NC,US,35.67097,-80.47423,North Carolina
704,Statesville,NC,US,35.78264,-80.8873,North Carolina
706,Athens,GA,US,33.96095,-83.37794,Georgia
706,Augusta,GA,US,33.47097,-81.97484,Georgia
706,Columbus,GA,US,32.46098,-84.98771,Georgia
706,Dalton,GA,US,34.7698,-84.97022,Georgia
706,La Grange,GA,US,33.03929,-85.03133,Georgia
706,Martinez,GA,US,33.51736,-82.07567,Georgia
706,Rome,GA,US,34.25704,-85.16467,Georgia
707,Benicia,CA,US,38.04937,-122.15858,California
707,Eureka,CA,US,40.80207,-124.16367,California
707,Fairfield,CA,US,38.24936,-122.03997,California
707,Napa,CA,US,38.29714,-122.28553,California
707,Petaluma,CA,US,38.23242,-122.63665,California
707,Rohnert Park,CA,US,38.33964,-122.7011,California
707,Santa Rosa,CA,US,38.44047,-122.71443,California
707,Suisun,CA,US,38.23825,-122.04024,California
707,Vacaville,CA,US,38.35658,-121.98774,California
707,Vallejo,CA,US,38.10409,-122.25664,California
707,Windsor,CA,US,38.54713,-122.81638,California
708,Bellwood,IL,US,41.88142,-87.88312,Illinois
708,Berwyn,IL,US,41.85059,-87.79367,Illinois
708,Blue Island,IL,US,41.65726,-87.68005,Illinois
708,Burbank,IL,US,41.73392,-87.7795,Illinois
708,Calumet City,IL,US,41.61559,-87.52949,Illinois
708,Chicago Heights,IL,US,41.50615,-87.6356,Illinois
708,Cicero,IL,US,41.84559,-87.75394,Illinois
708,Dolton,IL,US,41.63892,-87.60727,Illinois
708,Elmwood Park,IL,US,41.92114,-87.80923,Illinois
708,Evergreen Park,IL,US,41.72059,-87.70172,Illinois
708,Harvey,IL,US,41.61003,-87.64671,Illinois
708,Lansing,IL,US,41.56476,-87.53893,Illinois
708,Maywood,IL,US,41.8792,-87.84312,Illinois
708,Melrose Park,IL,US,41.90059,-87.85673,Illinois
708,Oak Forest,IL,US,41.60281,-87.74394,Illinois
708,Oak Lawn,IL,US,41.71087,-87.75811,Illinois
708,Oak Park,IL,US,41.88503,-87.7845,Illinois
708,Orland Park,IL,US,41.63031,-87.85394,Illinois
708,Park Forest,IL,US,41.49142,-87.67449,Illinois
708,South Holland,IL,US,41.60087,-87.60699,Illinois
708,Tinley Park,IL,US,41.57337,-87.78449,Illinois
712,Council Bluffs,IA,US,41.26194,-95.86083,Iowa
712,Sioux City,IA,US,42.49999,-96.40031,Iowa
713,Alvin,TX,US,29.42385,-95.2441,Texas
713,Atascocita,TX,US,29.99883,-95.1766,Texas
713,Baytown,TX,US,29.7355,-94.97743,Texas
713,Channelview,TX,US,29.77606,-95.11465,Texas
713,Cloverleaf,TX,US,29.77828,-95.17188,Texas
713,Deer Park,TX,US,29.70523,-95.12382,Texas
713,Friendswood,TX,US,29.5294,-95.20104,Texas
713,South Houston,TX,US,29.66301,-95.23549,Texas
713,La Porte,TX,US,29.66578,-95.01937,Texas
713,League City,TX,US,29.50745,-95.09493,Texas
713,Mission Bend,TX,US,29.69384,-95.66495,Texas
713,Missouri City,TX,US,29.61857,-95.53772,Texas
713,Pasadena,TX,US,29.69106,-95.2091,Texas
713,Pearland,TX,US,29.56357,-95.28605,Texas
713,Rosenberg,TX,US,29.55718,-95.80856,Texas
713,Spring,TX,US,30.07994,-95.41716,Texas
713,Sugar Land,TX,US,29.61968,-95.63495,Texas
713,The Woodlands,TX,US,30.15799,-95.48938,Texas
714,Anaheim,CA,US,33.83529,-117.9145,California
714,Brea,CA,US,33.91668,-117.90006,California
714,Buena Park,CA,US,33.86751,-117.99812,California
714,Cypress,CA,US,33.81696,-118.03729,California
714,Fountain Valley,CA,US,33.70918,-117.95367,California
714,Fullerton,CA,US,33.87029,-117.92534,California
714,Garden Grove,CA,US,33.77391,-117.94145,California
714,Huntington Beach,CA,US,33.6603,-117.99923,California
714,Orange,CA,US,33.78779,-117.85311,California
714,Placentia,CA,US,33.87224,-117.87034,California
714,Santa Ana,CA,US,33.74557,-117.86783,California
714,Stanton,CA,US,33.80252,-117.99312,California
714,North Tustin,CA,US,33.76446,-117.79394,California
714,Westminster,CA,US,33.75918,-118.00673,California
714,Yorba Linda,CA,US,33.88863,-117.81311,California
715,Eau Claire,WI,US,44.81135,-91.49849,Wisconsin
715,Stevens Point,WI,US,44.52358,-89.57456,Wisconsin
715,Superior,WI,US,46.72077,-92.10408,Wisconsin
715,Wausau,WI,US,44.95914,-89.63012,Wisconsin
716,Buffalo,NY,US,42.88645,-78.87837,New York
716,Cheektowaga,NY,US,42.90339,-78.75475,New York
716,Jamestown,NY,US,42.097,-79.23533,New York
716,South Lockport,NY,US,43.15006,-78.6967,New York
716,Niagara Falls,NY,US,43.0945,-79.05671,New York
716,North Tonawanda,NY,US,43.03867,-78.8642,New York
716,Tonawanda,NY,US,42.98499,-78.87798,New York
716,West Seneca,NY,US,42.85006,-78.79975,New York
717,Harrisburg,PA,US,40.2737,-76.88442,Pennsylvania
717,Lancaster,PA,US,40.03788,-76.30551,Pennsylvania
717,Lebanon,PA,US,40.34093,-76.41135,Pennsylvania
717,York,PA,US,39.9626,-76.72774,Pennsylvania
718,The Bronx,NY,US,40.84985,-73.86641,New York
718,Brooklyn,NY,US,40.6501,-73.94958,New York
718,New York City,NY,US,40.71427,-74.00597,New York
718,Borough of Queens,NY,US,40.68149,-73.83652,New York
718,Staten Island,NY,US,40.56233,-74.13986,New York
719,Colorado Springs,CO,US,38.83388,-104.82136,Colorado
719,Pueblo West,CO,US,38.35,-104.72275,Colorado
719,Security-Widefield,CO,US,38.74728,-104.71439,Colorado
720,Arvada,CO,US,39.80276,-105.08748,Colorado
720,Aurora,CO,US,39.72943,-104.83192,Colorado
720,Boulder,CO,US,40.01499,-105.27055,Colorado
720,Brighton,CO,US,39.98526,-104.82053,Colorado
720,Broomfield,CO,US,39.92054,-105.08665,Colorado
720,Castle Rock,CO,US,39.37221,-104.85609,Colorado
720,Castlewood,CO,US,39.58471,-104.90109,Colorado
720,Columbine,CO,US,39.58777,-105.06943,Colorado
720,Commerce City,CO,US,39.80832,-104.93387,Colorado
720,Denver,CO,US,39.73915,-104.9847,Colorado
720,Englewood,CO,US,39.64777,-104.98776,Colorado
720,Highlands Ranch,CO,US,39.55388,-104.96943,Colorado
720,Ken Caryl,CO,US,39.57582,-105.11221,Colorado
720,Lafayette,CO,US,39.9936,-105.08971,Colorado
720,Lakewood,CO,US,39.70471,-105.08137,Colorado
720,Littleton,CO,US,39.61332,-105.01665,Colorado
720,Longmont,CO,US,40.16721,-105.10193,Colorado
720,Loveland,CO,US,40.39776,-105.07498,Colorado
720,Northglenn,CO,US,39.88554,-104.9872,Colorado
720,Parker,CO,US,39.5186,-104.76136,Colorado
720,Southglenn,CO,US,39.58721,-104.95276,Colorado
720,Thornton,CO,US,39.86804,-104.97192,Colorado
720,Westminster,CO,US,39.83665,-105.0372,Colorado
720,Wheat Ridge,CO,US,39.7661,-105.07721,Colorado
724,Monroeville,PA,US,40.42118,-79.7881,Pennsylvania
724,New Castle,PA,US,41.00367,-80.34701,Pennsylvania
724,Plum,PA,US,40.50035,-79.74949,Pennsylvania
724,Upper Saint Clair,PA,US,40.3359,-80.08339,Pennsylvania
725,Henderson,NV,US,36.0397,-114.98194,Nevada
725,North Las Vegas,NV,US,36.19886,-115.1175,Nevada
725,Paradise,NV,US,36.09719,-115.14666,Nevada
725,Spring Valley,NV,US,36.10803,-115.245,Nevada
725,Sunrise Manor,NV,US,36.21108,-115.07306,Nevada
725,Winchester,NV,US,36.12997,-115.11889,Nevada
727,Bayonet Point,FL,US,28.32667,-82.68343,Florida
727,Clearwater,FL,US,27.96585,-82.8001,Florida
727,Dunedin,FL,US,28.0199,-82.77323,Florida
727,Holiday,FL,US,28.18779,-82.73955,Florida
727,Largo,FL,US,27.90979,-82.78842,Florida
727,Lealman,FL,US,27.82114,-82.67927,Florida
727,Palm Harbor,FL,US,28.07807,-82.76371,Florida
727,Pinellas Park,FL,US,27.8428,-82.69954,Florida
727,Saint Petersburg,FL,US,27.77086,-82.67927,Florida
727,Tarpon Springs,FL,US,28.14612,-82.75677,Florida
731,Jackson,TN,US,35.61452,-88.81395,Tennessee
732,Carteret,NJ,US,40.57733,-74.2282,New Jersey
732,East Brunswick,NJ,US,40.42788,-74.41598,New Jersey
732,Edison,NJ,US,40.51872,-74.4121,New Jersey
732,Lakewood,NJ,US,40.09789,-74.21764,New Jersey
732,West Long Branch,NJ,US,40.29039,-74.01764,New Jersey
732,New Brunswick,NJ,US,40.48622,-74.45182,New Jersey
732,North Plainfield,NJ,US,40.6301,-74.42737,New Jersey
732,South Old Bridge,NJ,US,40.40816,-74.35432,New Jersey
732,Perth Amboy,NJ,US,40.50677,-74.26542,New Jersey
732,Rahway,NJ,US,40.60816,-74.27765,New Jersey
732,Sayreville,NJ,US,40.45927,-74.36098,New Jersey
732,Somerset,NJ,US,40.4976,-74.48849,New Jersey
732,Toms River,NJ,US,39.95373,-74.19792,New Jersey
734,Ann Arbor,MI,US,42.27756,-83.74088,Michigan
734,Canton,MI,US,42.30865,-83.48216,Michigan
734,Garden City,MI,US,42.32559,-83.33104,Michigan
734,Livonia,MI,US,42.36837,-83.35271,Michigan
734,South Monroe,MI,US,41.89588,-83.41771,Michigan
734,Plymouth,MI,US,42.37143,-83.47021,Michigan
734,Romulus,MI,US,42.22226,-83.3966,Michigan
734,Southgate,MI,US,42.21393,-83.19381,Michigan
